"id","Completed","Last page seen","Start language","Token","Date last action","Date started","Referrer URL","D1","D2","D3","D4","D4_1","D4_2","p2q1 [OS1]","p2q1 [OS2]","p2q1 [OS3]","p2q2 [OA1]","p2q2 [OA2]","p3q1E [OD1]","p3q1E [OD2]","p3q1E [OD3]","p3q1E [OD4]","p3q1E [OD5]","p3q1T [OD1]","p3q1T [OD2]","p3q1T [OD3]","p3q1T [OD6]","p3q1T [OD4]","p3q1T [OD5]","p3q2E [OD_E1]","p3q2E [OD_E2]","p3q2E [OD_E3]","p3q2E [OD_E4]","p3q2T [OD_E1]","p3q2T [OD_E2]","p3q2T [OD_E3]","p3q2T [OD_E5]","p3q2T [OD_E4]","p4q1T [1]","p4q1T [2]","p4q1T [3]","p4q1T [4]","p4q1T [5]","p4q1T [6]","p4q1T [7]","p4q1T [8]","p4q1T_O","p4q1E [1]","p4q1E [2]","p4q1E [3]","p4q1E [4]","p4q1E [5]","p4q1E [6]","p4q1E [7]","p4q1E_O","p4q2","p4q2_O","p5q1 [SQ002]","p5q1 [SQ001]","p5q1 [SQ004]","p5q1 [SQ005]","p5q1_N","p5q2 [1]","p5q2 [2]","p5q2 [3]","p5q2 [4]","p5q2 [5]","p5q2 [6]","p5q2 [7]","p5q2 [8]","p5q2 [9]","p6q1 [1]","p6q1 [2]","p6q1 [3]","p6q1 [4]","p6q2E [1]","p6q2E [2]","p6q2E [3]","p6q2E [4]","p6q2T [1]","p6q2T [2]","p6q2T [3]","p6q2T [4]","p7q1E [1]","p7q1E [2]","p7q1E [3]","p7q1E [4]","p7q1E [5]","p7q1T [1]","p7q1T [2]","p7q1T [3]","p7q2","p8q1 [1]","p8q1 [2]","p8q1 [3]","p8q1 [4]","p8q1 [5]","p8q1 [6]","p8q2 [1]","p8q2 [2]","p8q2 [3]","p8q2 [4]","p8q2 [5]","p8q2 [6]","p8q2 [7]","p8q3 [1]","p8q3 [2]","p8q3 [3]","p8q3 [4]","interviewtime","groupTime564","D1Time","D2Time","D3Time","D4Time","D4_1Time","D4_2Time","groupTime565","p2q1Time","p2q2Time","groupTime612","p3q1ETime","p3q1TTime","p3q2ETime","p3q2TTime","groupTime566","p4q1TTime","p4q1T_OTime","p4q1ETime","p4q1E_OTime","p4q2Time","p4q2_OTime","groupTime570","p5q1Time","p5q1_NTime","p5q2Time","groupTime568","p6q1Time","p6q2ETime","p6q2TTime","groupTime611","p7q1ETime","p7q1TTime","p7q2Time","groupTime571","p8q1Time","p8q2Time","p8q3Time"
"627","","4","en","","2018-05-08 11:45:44","2018-05-08 11:43:06","","Male","Norway","less than 5 years","Experiment","> 500 members","","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Yes","Yes","Yes","No","No","No","No","No","No","No","No","Somewhat agree","Somewhat agree","Somewhat agree","Somewhat agree","","","","","","No","No","No","No","No","No","No","No","","Yes","Yes","No","No","No","No","No","","Each collaboration or team should decide for their work.","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160.39","26.62","0","0","0","0","0","0","31.63","0","0","17.15","0","0","0","0","84.99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"628","","1","en","","2018-05-08 11:44:42","2018-05-08 11:43:17","","Female","South Africa","less than 5 years","Experiment","> 500 members","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.17","30.17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"631","","0","en","","2018-05-08 11:45:29","2018-05-08 11:45:29","","","","","","","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"632","","0","en","","2018-05-08 11:46:35","2018-05-08 11:46:35","https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en","","","","","","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"633","","1","en","","2018-05-08 11:48:19","2018-05-08 11:47:43","","Male","China","less than 5 years","Experiment","51 - 100 members","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.28","36.28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"636","","0","en","","2018-05-08 11:49:45","2018-05-08 11:49:45","","","","","","","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"637","","0","en","","2018-05-08 11:51:33","2018-05-08 11:51:33","","","","","","","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"640","","4","en","","2018-05-08 12:02:11","2018-05-08 11:52:56","","Male","Poland","more than 20 years","Experiment","> 500 members","","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","Neutral","Yes","No","No","No","No","No","No","No","No","No","No","Neutral","Neutral","Neutral","Neutral","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","Yes","Sharing the data is fine, but not sharing the code. There is usually a lot of work done on the code, and on the other hand it should be sufficient that the code is readable for the physicist who wrote it and there should be no requirement that the code fulfill any requirements expected by professional programers.","The HEP community as a whole should decide and set practices.","","Yes","Yes","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","556.3299999999999","50.94","0","0","0","0","0","0","83.38","0","0","63.98","0","0","0","0","303.26","0","0","0","0","0","0","54.77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"641","","1","en","","2018-05-08 11:53:33","2018-05-08 11:53:08","","Male","Portugal","5 - 10 years","Experiment","> 500 members","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.48","25.48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"643","","3","en","","2018-05-08 12:51:21","2018-05-08 11:56:45","https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en","Male","Belgium","less than 5 years","Experiment","> 500 members","","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Neutral","Yes","No","No","No","No","No","No","No","No","No","No","Somewhat agree","Strongly agree","Neutral","Somewhat disagree","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3277.53","23.16","0","0","0","0","0","0","53.57","0","0","3200.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"644","","2","en","","2018-05-08 11:57:52","2018-05-08 11:56:49","","Male","Netherlands","16 - 20 years","Experiment","> 500 members","","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Strongly agree","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.61","33.93","0","0","0","0","0","0","29.68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"647","","0","en","","2018-05-08 11:59:40","2018-05-08 11:59:40","","","","","","","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"648","","1","en","","2018-05-08 12:00:10","2018-05-08 11:59:44","","Male","Japan","less than 5 years","Experiment","> 500 members","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.47","26.47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"649","","0","en","","2018-05-08 12:00:20","2018-05-08 11:59:46","https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en","Male","Czech Republic","less than 5 years","Experiment","101 - 500 members","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.5","31.36","0","0","0","0","0","0","3.14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"651","","1","en","","2018-05-08 12:02:52","2018-05-08 12:02:11","","Female","Germany","5 - 10 years","Other","","Applied physics for HEP experimets","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.04","41.04","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"653","","2","en","","2018-05-08 12:08:44","2018-05-08 12:06:45","","Male","the United Kingdom of Great Britain and Northern Ireland","5 - 10 years","Experiment","> 500 members","","Strongly agree","Strongly agree","Strongly agree","Strongly agree","Somewhat agree","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","119.07000000000001","70.79","0","0","0","0","0","0","48.28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"654","","1","en","","2018-05-08 12:09:41","2018-05-08 12:08:53","","Male","China","5 - 10 years","Experiment","> 500 members","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.77","48.77","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"658","","3","en","","2018-05-08 12:16:31","2018-05-08 12:13:58","","Female","Italy","11 - 15 years","Experiment","> 500 members","","Strongly agree","Strongly agree","Somewhat agree","Strongly agree","Neutral","No","No","No","No","Yes","No","No","No","No","No","No","Strongly agree","Strongly agree","Strongly agree","Strongly agree","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153.01","34.37","0","0","0","0","0","0","72.53","0","0","46.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"659","","0","en","","2018-05-08 12:14:03","2018-05-08 12:14:03","https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en","","","","","","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"660","","2","en","","2018-05-08 12:16:56","2018-05-08 12:15:50","","Male","Germany","5 - 10 years","Experiment","> 500 members","","Strongly agree","Strongly agree","Strongly agree","Neutral","Neutral","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.25999999999999","45.04","0","0","0","0","0","0","21.22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"662","","0","en","","2018-05-08 12:21:19","2018-05-08 12:21:19","","","","","","","","","","","","","No","No","No","No","No","No","No","No","No","No","No","","","","","","","","","","No","No","No","No","No","No","No","No","","No","No","No","No","No","No","No","","","","No","No","No","No","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
