id,Completed,Last page seen,Start language,Token,Date last action,Date started,Referrer URL,D1,D2,D3,D4,D4_1,D4_2,p2q1 [OS1],p2q1 [OS2],p2q1 [OS3],p2q2 [OA1],p2q2 [OA2],p3q1E [OD1],p3q1E [OD2],p3q1E [OD3],p3q1E [OD4],p3q1E [OD5],p3q1T [OD1],p3q1T [OD2],p3q1T [OD3],p3q1T [OD6],p3q1T [OD4],p3q1T [OD5],p3q2E [OD_E1],p3q2E [OD_E2],p3q2E [OD_E3],p3q2E [OD_E4],p3q2T [OD_E1],p3q2T [OD_E2],p3q2T [OD_E3],p3q2T [OD_E5],p3q2T [OD_E4],p4q1T [1],p4q1T [2],p4q1T [3],p4q1T [4],p4q1T [5],p4q1T [6],p4q1T [7],p4q1T [8],p4q1T_O,p4q1E [1],p4q1E [2],p4q1E [3],p4q1E [4],p4q1E [5],p4q1E [6],p4q1E [7],p4q1E_O,p4q2,p4q2_O,p5q1 [SQ002],p5q1 [SQ001],p5q1 [SQ004],p5q1 [SQ005],p5q1_N,p5q2 [1],p5q2 [2],p5q2 [3],p5q2 [4],p5q2 [5],p5q2 [6],p5q2 [7],p5q2 [8],p5q2 [9],p6q1 [1],p6q1 [2],p6q1 [3],p6q1 [4],p6q2E [1],p6q2E [2],p6q2E [3],p6q2E [4],p6q2T [1],p6q2T [2],p6q2T [3],p6q2T [4],p7q1E [1],p7q1E [2],p7q1E [3],p7q1E [4],p7q1E [5],p7q1T [1],p7q1T [2],p7q1T [3],p7q2,p8q1 [1],p8q1 [2],p8q1 [3],p8q1 [4],p8q1 [5],p8q1 [6],p8q2 [1],p8q2 [2],p8q2 [3],p8q2 [4],p8q2 [5],p8q2 [6],p8q2 [7],p8q3 [1],p8q3 [2],p8q3 [3],p8q3 [4],interviewtime,groupTime564,D1Time,D2Time,D3Time,D4Time,D4_1Time,D4_2Time,groupTime565,p2q1Time,p2q2Time,groupTime612,p3q1ETime,p3q1TTime,p3q2ETime,p3q2TTime,groupTime566,p4q1TTime,p4q1T_OTime,p4q1ETime,p4q1E_OTime,p4q2Time,p4q2_OTime,groupTime570,p5q1Time,p5q1_NTime,p5q2Time,groupTime568,p6q1Time,p6q2ETime,p6q2TTime,groupTime611,p7q1ETime,p7q1TTime,p7q2Time,groupTime571,p8q1Time,p8q2Time,p8q3Time
806,5/9/18 15:57,8,en,,5/9/18 15:57,5/9/18 15:47,,Female,South Africa,5 - 10 years,Experiment,> 500 members,,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,No,No,No,No,Yes,No,No,No,No,No,No,Somewhat agree,Neutral,Somewhat agree,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,Each individual researcher should decide for their work autonomously.,,Yes,Yes,No,No,,Affect a lot,Somewhat affect,Somewhat affect,Affect a lot,Affect a lot,Affect a lot,Somewhat affect,Affect a lot,Somewhat affect,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Neutral,,,,,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,,,,"It takes a lot of time for the analyzers to make their codes, it will take a lot of time for anyone else to understand them as well. Therefore it's not really ""easy"" to share in my opinion. It's not as simple as providing images to spot aliens.",Weekly,Monthly,Weekly,Daily,Daily,Less than once a year,Moderately satisfied,Moderately satisfied,Moderately satisfied,Very satisfied,Neither satisfied nor dissatisfied,Moderately satisfied,Neither satisfied nor dissatisfied,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,642.04,60.6,0,0,0,0,0,0,58.39,0,0,59.91,0,0,0,0,49.4,0,0,0,0,0,0,84.05,0,0,0,129.61,0,0,0,110.07,0,0,0,90.01,0,0,0
807,5/9/18 16:03,8,en,,5/9/18 16:03,5/9/18 15:49,https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en,Male,Israel,more than 20 years,Experiment,> 500 members,,Somewhat agree,Neutral,Somewhat agree,Neutral,Neutral,No,Yes,No,No,No,No,No,No,No,No,No,Somewhat disagree,Strongly disagree,Strongly disagree,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,Each collaboration or team should decide for their work.,,No,No,Yes,No,,Affect a lot,Rarely affect,Somewhat affect,Affect a lot,Not at all affect,Somewhat affect,Somewhat affect,Neutral,Rarely affect,Neutral,Somewhat agree,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Somewhat agree,Neutral,,,,,Neutral,Somewhat helpful,Somewhat unhelpful,Somewhat helpful,Very unhelpful,,,,The complexity of a HEP analysis is such that only people that worked on it can correctly analyse it.,Once every 3 months,Weekly,Monthly,Once every 3 months,Daily,Monthly,Neither satisfied nor dissatisfied,Moderately satisfied,Moderately satisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Moderately satisfied,Neither satisfied nor dissatisfied,Somewhat affect,Somewhat affect,Affect a lot,Somewhat affect,829.02,25.36,0,0,0,0,0,0,40.43,0,0,45.37,0,0,0,0,47.32,0,0,0,0,0,0,86.31,0,0,0,116.49,0,0,0,140.09,0,0,0,327.65,0,0,0
809,5/9/18 16:36,8,en,,5/9/18 16:36,5/9/18 16:14,,Male,United States of America,more than 20 years,Experiment,> 500 members,,Somewhat agree,Somewhat agree,Strongly agree,Neutral,Neutral,No,Yes,No,No,No,No,No,No,No,No,No,Strongly agree,Neutral,Somewhat agree,Neutral,,,,,,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,,Other,"I think models like the one astronomy uses where data collection and data analysis are factorized are good models. Anyone who pays for access should then be able to analyze data, and the release of analysis data and code should be part of the peer review process. How that data/code is released could vary by where it is published. Since most of the data collection is publicly funded, the raw data is owned by the public, not the collaboration; so there would be input from them as well.",No,Yes,No,No,,Affect a lot,Affect a lot,Somewhat affect,Somewhat affect,Neutral,Rarely affect,Somewhat affect,Neutral,Somewhat affect,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,,,,,Neutral,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,,,,,Daily,Daily,Daily,Weekly,Daily,Once every 3 months,Moderately satisfied,Very satisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,No experience,Moderately satisfied,Neither satisfied nor dissatisfied,Affect a lot,Somewhat affect,Affect a lot,Affect a lot,1311.81,41.27,0,0,0,0,0,0,120.69,0,0,108.88,0,0,0,0,673.48,0,0,0,0,0,0,96.33,0,0,0,103.73,0,0,0,56.73,0,0,0,110.7,0,0,0
813,5/9/18 18:34,8,en,,5/9/18 18:34,5/9/18 18:26,,Male,United States of America,more than 20 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,No,No,Yes,Yes,No,No,No,No,No,No,No,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,Each collaboration or team should decide for their work.,,Yes,Yes,No,No,,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Affect a lot,Somewhat affect,Somewhat affect,Somewhat affect,Not at all affect,Neutral,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,,,,,Somewhat helpful,Neutral,Somewhat helpful,Somewhat helpful,Neutral,,,,,Monthly,Monthly,Weekly,Less than once a year,Weekly,Less than once a year,Moderately satisfied,Moderately satisfied,Very satisfied,No experience,No experience,Very satisfied,No experience,Affect a lot,Somewhat affect,Affect a lot,Somewhat affect,461.73,28.16,0,0,0,0,0,0,46.61,0,0,50.68,0,0,0,0,33.49,0,0,0,0,0,0,73,0,0,0,86.77,0,0,0,35.03,0,0,0,107.99,0,0,0
818,5/10/18 1:13,8,en,,5/10/18 1:13,5/10/18 0:57,,Male,China,5 - 10 years,Experiment,> 500 members,,Somewhat agree,Neutral,Somewhat agree,Strongly agree,Somewhat agree,Yes,No,No,No,Yes,No,No,No,No,No,No,Somewhat agree,Somewhat disagree,Somewhat agree,Neutral,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,Yes,"Research data can be openly released by the time as paper is published, the analysis code should be released only within collaboration. For full disclosure of code I think the best time is a few years after particular collaboration stops be active.",The HEP community as a whole should decide and set practices.,,No,Yes,No,No,,Neutral,Neutral,Somewhat affect,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Somewhat affect,Neutral,Somewhat disagree,Somewhat agree,Neutral,Somewhat agree,Strongly agree,Strongly agree,Somewhat disagree,Neutral,,,,,Somewhat helpful,Neutral,Somewhat helpful,Very helpful,Neutral,,,,,Daily,Monthly,Weekly,Less than once a year,Weekly,Weekly,Very satisfied,Moderately satisfied,Moderately satisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Moderately satisfied,Very satisfied,Affect a lot,Affect a lot,Somewhat affect,Rarely affect,968.06,45.61,0,0,0,0,0,0,58.17,0,0,42.04,0,0,0,0,610.42,0,0,0,0,0,0,66.78,0,0,0,59.98,0,0,0,22.08,0,0,0,62.98,0,0,0
822,5/10/18 9:42,8,en,,5/10/18 9:42,5/10/18 9:32,,Male,Spain,more than 20 years,Experiment,101 - 500 members,,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,,,,,,No,No,No,No,No,No,No,No,,No,No,Yes,Yes,Yes,No,No,,The HEP community as a whole should decide and set practices.,,Yes,Yes,No,No,,Affect a lot,Affect a lot,Neutral,Affect a lot,Affect a lot,Neutral,Somewhat affect,Affect a lot,Affect a lot,Neutral,Strongly agree,Strongly disagree,Neutral,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,,,,"Too generic. Which Data, which Code should be accessible in addition to manuscript ?",Monthly,Less than once a year,Monthly,Weekly,Daily,Monthly,Neither satisfied nor dissatisfied,No experience,Moderately satisfied,Moderately satisfied,Moderately dissatisfied,Very satisfied,No experience,Affect a lot,Affect a lot,Affect a lot,Affect a lot,602.23,44.81,0,0,0,0,0,0,67.83,0,0,75.76,0,0,0,0,51.92,0,0,0,0,0,0,87.05,0,0,0,97.5,0,0,0,66.16,0,0,0,111.2,0,0,0
824,5/10/18 10:38,8,en,,5/10/18 10:38,5/10/18 10:27,,Female,Italy,more than 20 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,No,No,No,Yes,No,No,No,No,No,No,No,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly disagree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,Each collaboration or team should decide for their work.,,No,Yes,No,No,,Somewhat affect,Affect a lot,Rarely affect,Affect a lot,Not at all affect,Somewhat affect,Affect a lot,Affect a lot,Rarely affect,Somewhat disagree,Strongly agree,Strongly disagree,Neutral,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,,,,,Very unhelpful,Very unhelpful,Somewhat helpful,Very helpful,Very unhelpful,,,,,Weekly,Weekly,Daily,Daily,Daily,Less than once a year,Moderately dissatisfied,Moderately dissatisfied,Very satisfied,Very satisfied,Neither satisfied nor dissatisfied,No experience,Neither satisfied nor dissatisfied,Somewhat affect,Somewhat affect,Somewhat affect,Affect a lot,659.69,38.7,0,0,0,0,0,0,43.33,0,0,66.35,0,0,0,0,36.46,0,0,0,0,0,0,105.23,0,0,0,120.75,0,0,0,40.44,0,0,0,208.43,0,0,0
825,5/10/18 12:25,8,en,,5/10/18 12:25,5/10/18 12:16,,Male,Netherlands,more than 20 years,Experiment,> 500 members,,Strongly agree,Somewhat agree,Neutral,Somewhat agree,Neutral,No,No,Yes,No,No,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Neutral,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,Each collaboration or team should decide for their work.,,No,No,Yes,No,,Affect a lot,Neutral,Rarely affect,Affect a lot,Somewhat affect,Somewhat affect,Neutral,Rarely affect,Neutral,Somewhat agree,Somewhat agree,Strongly disagree,Neutral,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,,,,,Somewhat helpful,Somewhat helpful,Somewhat helpful,Very helpful,Somewhat unhelpful,,,,,Less than once a year,Less than once a year,Monthly,Once every 3 months,Daily,Less than once a year,No experience,No experience,Moderately dissatisfied,Neither satisfied nor dissatisfied,No experience,Very satisfied,No experience,Neutral,Neutral,Affect a lot,Affect a lot,557.27,29.21,0,0,0,0,0,0,65.96,0,0,53.22,0,0,0,0,48.66,0,0,0,0,0,0,92.41,0,0,0,110.34,0,0,0,36.89,0,0,0,120.58,0,0,0
826,5/10/18 14:37,8,en,,5/10/18 14:37,5/10/18 14:25,,Male,Colombia,more than 20 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,No,No,No,No,Yes,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Neutral,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,Each collaboration or team should decide for their work.,,Yes,Yes,No,No,,Somewhat affect,Affect a lot,Somewhat affect,Somewhat affect,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Neutral,Strongly agree,Somewhat disagree,Neutral,Somewhat agree,Somewhat disagree,Neutral,Somewhat agree,,,,,Very helpful,Very helpful,Very helpful,Somewhat helpful,Somewhat helpful,,,,,Weekly,Less than once a year,Weekly,Weekly,Weekly,Monthly,Very satisfied,No experience,Moderately satisfied,Very satisfied,No experience,Very satisfied,Moderately satisfied,Affect a lot,Affect a lot,Affect a lot,Affect a lot,709.46,33.35,0,0,0,0,0,0,87.48,0,0,58.18,0,0,0,0,30.99,0,0,0,0,0,0,274.66,0,0,0,103.29,0,0,0,34.03,0,0,0,87.48,0,0,0
827,5/10/18 15:00,8,en,,5/10/18 15:00,5/10/18 14:48,,Female,Italy,16 - 20 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Somewhat agree,Neutral,Neutral,Somewhat disagree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,Each collaboration or team should decide for their work.,,Yes,Yes,No,No,,Somewhat affect,Neutral,Rarely affect,Somewhat affect,Somewhat affect,Somewhat affect,Affect a lot,Neutral,Affect a lot,Somewhat agree,Strongly agree,Neutral,Somewhat disagree,Strongly disagree,Neutral,Somewhat disagree,Somewhat agree,,,,,Somewhat unhelpful,Somewhat unhelpful,Somewhat helpful,Somewhat helpful,Neutral,,,,,Daily,Weekly,Daily,Daily,Daily,Less than once a year,Moderately satisfied,Moderately satisfied,Very satisfied,Very satisfied,No experience,Very satisfied,No experience,Affect a lot,Somewhat affect,Affect a lot,Affect a lot,710.91,32.62,0,0,0,0,0,0,93.59,0,0,114.99,0,0,0,0,62.46,0,0,0,0,0,0,97.22,0,0,0,125.58,0,0,0,57.55,0,0,0,126.9,0,0,0
830,5/10/18 18:36,8,en,,5/10/18 18:36,5/10/18 18:12,,Male,Russian Federation,5 - 10 years,Experiment,101 - 500 members,,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,No,Yes,No,No,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,Each individual researcher should decide for their work autonomously.,,Yes,No,No,No,,Neutral,Somewhat affect,Rarely affect,Neutral,Neutral,Neutral,Rarely affect,Rarely affect,Neutral,Neutral,Somewhat agree,Somewhat agree,Neutral,Neutral,Neutral,Neutral,Neutral,,,,,Neutral,Neutral,Somewhat helpful,Somewhat helpful,Neutral,,,,,Once a year,Once a year,Weekly,Twice a year,Daily,Daily,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Moderately satisfied,Neither satisfied nor dissatisfied,Moderately dissatisfied,Very satisfied,Neither satisfied nor dissatisfied,Somewhat affect,Somewhat affect,Neutral,Somewhat affect,1398.15,146.64,0,0,0,0,0,0,376.54,0,0,170.32,0,0,0,0,150.61,0,0,0,0,0,0,187.62,0,0,0,108.38,0,0,0,46.01,0,0,0,212.03,0,0,0
831,5/10/18 19:49,8,en,,5/10/18 19:49,5/10/18 19:41,,Male,Italy,more than 20 years,Experiment,51 - 100 members,,Somewhat agree,Neutral,Somewhat disagree,Somewhat agree,Somewhat disagree,Yes,No,No,Yes,No,No,No,No,No,No,No,Neutral,Somewhat agree,Neutral,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,Each collaboration or team should decide for their work.,,No,Yes,No,No,,Affect a lot,Neutral,Not at all affect,Somewhat affect,Affect a lot,Affect a lot,Somewhat affect,Affect a lot,Affect a lot,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,,,,,Very unhelpful,Very unhelpful,Very unhelpful,Somewhat helpful,Very unhelpful,,,,,Monthly,Less than once a year,Weekly,Monthly,Monthly,Less than once a year,Neither satisfied nor dissatisfied,No experience,Very satisfied,Very satisfied,No experience,Very satisfied,No experience,Somewhat affect,Somewhat affect,Affect a lot,Rarely affect,435.86,36.01,0,0,0,0,0,0,63.14,0,0,52.7,0,0,0,0,38.08,0,0,0,0,0,0,60.73,0,0,0,68.4,0,0,0,28.02,0,0,0,88.78,0,0,0
833,5/11/18 7:00,8,en,,5/11/18 7:00,5/11/18 6:48,,Male,Germany,less than 5 years,Experiment,51 - 100 members,,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,Yes,Yes,Yes,No,No,,Each collaboration or team should decide for their work.,,Yes,Yes,No,No,,Neutral,Neutral,Somewhat affect,Somewhat affect,Neutral,Somewhat affect,Affect a lot,Somewhat affect,Somewhat affect,Strongly disagree,Strongly agree,Neutral,Somewhat disagree,Somewhat agree,Strongly agree,Neutral,Strongly disagree,,,,,Somewhat helpful,Somewhat helpful,Somewhat unhelpful,Somewhat helpful,Very unhelpful,,,,,Weekly,Less than once a year,Weekly,Monthly,Weekly,Less than once a year,Very satisfied,No experience,Moderately satisfied,Very satisfied,Moderately satisfied,Very satisfied,No experience,Somewhat affect,Affect a lot,Affect a lot,Somewhat affect,716.89,35.79,0,0,0,0,0,0,102.85,0,0,83.25,0,0,0,0,80.49,0,0,0,0,0,0,107.67,0,0,0,138.94,0,0,0,58.45,0,0,0,109.45,0,0,0
834,5/11/18 9:41,8,en,,5/11/18 9:41,5/11/18 9:23,,Male,Ukraine,more than 20 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Neutral,Somewhat agree,Neutral,No,No,Yes,No,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,Each collaboration or team should decide for their work.,,No,Yes,No,No,,Somewhat affect,Affect a lot,Affect a lot,Affect a lot,Somewhat affect,Affect a lot,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,Very helpful,Very helpful,Somewhat helpful,Somewhat helpful,Somewhat helpful,,,,,Once every 3 months,Once every 3 months,Monthly,Monthly,Monthly,Once every 3 months,Moderately satisfied,Moderately satisfied,Moderately satisfied,Very satisfied,Moderately satisfied,Moderately satisfied,Moderately satisfied,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,1056.52,42.3,0,0,0,0,0,0,224.39,0,0,90.61,0,0,0,0,59.04,0,0,0,0,0,0,179.99,0,0,0,212.21,0,0,0,48.23,0,0,0,199.75,0,0,0
836,5/11/18 10:33,8,en,,5/11/18 10:33,5/11/18 10:20,,Female,Israel,more than 20 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Yes,No,No,No,No,No,No,No,No,No,No,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,Yes,"Since the same data is processed in many analyses, it takes time before the experiments have confidence in sharing the data",Each collaboration or team should decide for their work.,,No,Yes,No,No,,Affect a lot,Affect a lot,Somewhat affect,Affect a lot,Affect a lot,Neutral,Affect a lot,Affect a lot,Somewhat affect,Neutral,Strongly agree,Somewhat agree,Somewhat disagree,Neutral,Strongly agree,Neutral,Somewhat agree,,,,,Very unhelpful,Very unhelpful,Neutral,Somewhat helpful,Very unhelpful,,,,,Less than once a year,Less than once a year,Once every 3 months,Monthly,Monthly,Less than once a year,No experience,No experience,Moderately satisfied,Moderately dissatisfied,No experience,Moderately dissatisfied,No experience,Affect a lot,Somewhat affect,Affect a lot,Affect a lot,796.05,54.67,0,0,0,0,0,0,67.62,0,0,63.56,0,0,0,0,227.69,0,0,0,0,0,0,105.83,0,0,0,96.93,0,0,0,62.64,0,0,0,117.11,0,0,0
837,5/11/18 12:26,8,en,,5/11/18 12:26,5/11/18 11:25,,Male,France,5 - 10 years,Experiment,101 - 500 members,,Strongly agree,Somewhat agree,Neutral,Somewhat agree,Somewhat disagree,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Strongly agree,Somewhat agree,Strongly agree,Neutral,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,Each collaboration or team should decide for their work.,,Yes,Yes,No,No,,Affect a lot,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Affect a lot,Somewhat affect,Affect a lot,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,,,,,Somewhat helpful,Somewhat helpful,Somewhat helpful,Somewhat unhelpful,Somewhat unhelpful,,,,attention should be paid not to overload referees...,Less than once a year,Less than once a year,Weekly,Less than once a year,Once every 3 months,Less than once a year,No experience,Moderately satisfied,Very satisfied,No experience,No experience,Very satisfied,No experience,Somewhat affect,Affect a lot,Affect a lot,Somewhat affect,3666.46,23.21,0,0,0,0,0,0,78.39,0,0,69.08,0,0,0,0,40.08,0,0,0,0,0,0,2990.89,0,0,0,143.67,0,0,0,137.55,0,0,0,183.59,0,0,0
838,5/11/18 18:48,8,en,,5/11/18 18:48,5/11/18 18:37,,Male,Russian Federation,16 - 20 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Neutral,Strongly agree,Somewhat agree,No,Yes,No,Yes,No,No,No,No,No,No,No,Neutral,Strongly agree,Somewhat agree,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,Yes,No,Yes,No,No,No,,The HEP community as a whole should decide and set practices.,,Yes,Yes,No,No,,Somewhat affect,Affect a lot,Somewhat affect,Neutral,Affect a lot,Affect a lot,Somewhat affect,Somewhat affect,Rarely affect,Somewhat agree,Strongly agree,Somewhat agree,Somewhat disagree,Strongly disagree,Strongly agree,Somewhat agree,Strongly agree,,,,,Very unhelpful,Somewhat unhelpful,Neutral,Somewhat helpful,Very unhelpful,,,,,Monthly,Less than once a year,Monthly,Once a year,Weekly,Less than once a year,Very satisfied,No experience,Moderately satisfied,Neither satisfied nor dissatisfied,No experience,Very satisfied,No experience,Somewhat affect,Neutral,Neutral,Neutral,677.81,50.12,0,0,0,0,0,0,52.5,0,0,133.28,0,0,0,0,67.02,0,0,0,0,0,0,132.74,0,0,0,101.87,0,0,0,39.67,0,0,0,100.61,0,0,0
839,5/12/18 1:56,8,en,,5/12/18 1:56,5/12/18 1:44,,Male,Romania,5 - 10 years,Experiment,> 500 members,,Strongly agree,Somewhat agree,Neutral,Strongly agree,Neutral,Yes,Yes,No,No,No,No,No,No,No,No,No,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,The HEP community as a whole should decide and set practices.,,Yes,Yes,No,No,,Somewhat affect,Affect a lot,Somewhat affect,Affect a lot,Affect a lot,Somewhat affect,Affect a lot,Affect a lot,Somewhat affect,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,,,,,Somewhat helpful,Somewhat helpful,Somewhat unhelpful,Very unhelpful,Neutral,,,,,Weekly,Daily,Monthly,Twice a year,Daily,Less than once a year,Moderately satisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,No experience,Moderately satisfied,Neither satisfied nor dissatisfied,Affect a lot,Affect a lot,Affect a lot,Somewhat affect,726.75,46.7,0,0,0,0,0,0,91.13,0,0,82.08,0,0,0,0,72.94,0,0,0,0,0,0,101.27,0,0,0,128.53,0,0,0,46.97,0,0,0,157.13,0,0,0
840,5/12/18 9:05,8,en,,5/12/18 9:05,5/12/18 8:59,,Male,Spain,more than 20 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Neutral,Neutral,No,No,Yes,No,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,The funding bodies or institutions should decide and develop policies for researchers to follow.,,Yes,No,No,No,,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Neutral,Somewhat affect,Affect a lot,Neutral,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,Strongly agree,,,,,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,,,,,Once every 3 months,Once every 3 months,Daily,Daily,Daily,Daily,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Moderately satisfied,Moderately satisfied,No experience,Very satisfied,Very satisfied,Affect a lot,Somewhat affect,Somewhat affect,Affect a lot,358.78,24.06,0,0,0,0,0,0,25.89,0,0,33.9,0,0,0,0,31.4,0,0,0,0,0,0,51.98,0,0,0,68.35,0,0,0,24.73,0,0,0,98.47,0,0,0
